id,key,value,type
102671648,source,bing,regular
102671648,railway,rail,regular
102671664,layer,1,regular
102671664,bridge,yes,regular
102671664,source,bing,regular
102671664,railway,rail,regular
102671684,source,bing,regular
102671684,railway,rail,regular
102671714,railway,rail,regular
102671731,layer,1,regular
102671731,bridge,yes,regular
102671731,source,bing,regular
102671731,railway,rail,regular
102671752,source,bing,regular
102671752,railway,rail,regular
102671772,source,bing,regular
102671772,railway,rail,regular
102671789,bridge,yes,regular
102671789,highway,trunk,regular
102671789,layer,1,regular
102671789,name,秋石高架,regular
102671789,oneway,yes,regular
102671825,layer,1,regular
102671825,bridge,yes,regular
102671825,source,bing,regular
102671825,railway,rail,regular
102767168,highway,primary,regular
102767168,lanes,3,regular
102767168,oneway,yes,regular
102767200,bridge,yes,regular
102767200,highway,trunk,regular
102767200,lanes,2,regular
102767200,ref,G204,regular
102767230,highway,trunk,regular
102767230,lanes,2,regular
102767230,oneway,yes,regular
102767230,ref,G204,regular
102767260,highway,trunk,regular
102767260,lanes,2,regular
102767260,ref,G204,regular
102772988,highway,trunk,regular
102772988,lanes,2,regular
102772988,ref,G204,regular
102773003,bridge,yes,regular
102773003,highway,trunk,regular
102773003,lanes,2,regular
102773003,oneway,yes,regular
102773003,ref,G204,regular
102774612,name,上海轨道交通11号线,regular
102774612,gauge,1435,regular
102774612,layer,1,regular
102774612,bridge,yes,regular
102774612,oneway,yes,regular
102774612,railway,subway,regular
102774612,voltage,1500,regular
102774612,electrified,contact_line,regular
102775154,bridge,yes,regular
102775154,highway,primary,regular
102775154,lanes,2,regular
102775154,layer,1,regular
102775154,name,沪宜公路,regular
102775154,en,Huyi Highway,name
102775154,oneway,yes,regular
102777521,name,金园五路,regular
102777521,highway,tertiary,regular
102777521,en,Jinyuan No.5 Rd.,name
102777545,bridge,yes,regular
102777545,highway,trunk,regular
102777545,lanes,3,regular
102777545,name,曹安公路,regular
102777545,en,Caoan Hwy.,name
102777545,oneway,yes,regular
102777545,ref,G312,regular
102777578,name,曹安公路,regular
102777578,lanes,1,regular
102777578,oneway,yes,regular
102777578,source,Bing,regular
102777578,highway,tertiary,regular
102777578,en,Caoan Hwy.,name
102777578,right,lane,cycleway
102780896,bridge,yes,regular
102780896,right,lane,cycleway
102780896,highway,trunk,regular
102780896,lanes,3,regular
102780896,name,曹安公路,regular
102780896,en,Caoan Hwy.,name
102780896,oneway,yes,regular
102780896,ref,G312,regular
102780915,name,曹安公路,regular
102780915,lanes,1,regular
102780915,bridge,yes,regular
102780915,oneway,yes,regular
102780915,highway,tertiary,regular
102780915,en,Caoan Hwy.,name
102780915,right,lane,cycleway
102780958,bridge,yes,regular
102780958,highway,trunk,regular
102780958,lanes,4,regular
102780958,name,曹安公路,regular
102780958,en,Caoan Hwy.,name
102780958,oneway,yes,regular
102780958,ref,G312,regular
102781026,highway,trunk,regular
102781026,lanes,2,regular
102781026,name,曹安公路,regular
102781026,en,Caoan Hwy.,name
102781026,oneway,yes,regular
102781026,ref,G312,regular
102787016,gauge,1435,regular
102787016,bridge,yes,regular
102787016,railway,subway,regular
102787016,service,yard,regular
102787016,voltage,1500,regular
102787016,frequency,0,regular
102787016,electrified,contact_line,regular
102788571,gauge,1435,regular
102788571,railway,subway,regular
102788571,service,yard,regular
102788571,voltage,1500,regular
102788571,frequency,0,regular
102788571,electrified,contact_line,regular
102925711,flagfp,1,regular
102925711,highway,primary,regular
102925711,lanes,1,regular
102925711,end,1,lanes
102925711,start,1,lanes
102925711,oneway,yes,regular
102925733,name,外环西路,regular
102925733,lanes,2,regular
102925733,bridge,yes,regular
102925733,flagfp,1,regular
102925733,oneway,yes,regular
102925733,highway,primary,regular
102925733,end,3,lanes
102925733,start,3,lanes
102925755,highway,tertiary,regular
102925776,ref,S342,regular
102925776,lanes,2,regular
102925776,oneway,yes,regular
102925776,highway,primary,regular
102925794,name,外环西路,regular
102925794,lanes,3,regular
102925794,bridge,yes,regular
102925794,flagfp,1,regular
102925794,oneway,yes,regular
102925794,highway,primary,regular
102925794,end,3,lanes
102925794,start,3,lanes
103591727,source,Bing,regular
103591727,highway,service,regular
103591727,surface,asphalt,regular
103591760,source,Bing,regular
103591760,highway,service,regular
103591760,surface,asphalt,regular
103591787,name,Forest Manor,regular
103591787,source,Bing,regular
103591787,building,yes,regular
103591806,source,Bing,regular
103591806,highway,service,regular
103591806,surface,asphalt,regular
103591837,name,家乐福,regular
103591837,shop,supermarket,regular
103591837,de,Carrefour,name
103591837,en,Carrefour,name
103763512,highway,primary,regular
103763512,lanes,2,regular
103763512,name,尚湖大道,regular
103763544,bridge,yes,regular
103763544,highway,primary,regular
103763544,lanes,1,regular
103763544,name,尚湖大道,regular
103763544,oneway,yes,regular
103763584,ref,S342,regular
103763584,name,望虞河大桥,regular
103763584,lanes,2,regular
103763584,layer,1,regular
103763584,bridge,yes,regular
103763584,highway,primary,regular
103763584,cycleway,lane,regular
103765499,lanes,3,regular
103765499,oneway,yes,regular
103765499,highway,primary_link,regular
103768070,highway,trunk,regular
103768070,lanes,2,regular
103768070,oneway,yes,regular
103768070,ref,G204,regular
103768087,lanes,1,regular
103768087,oneway,yes,regular
103768087,highway,motorway_link,regular
103770703,bridge,yes,regular
103770703,highway,secondary,regular
103770703,source,GPS,regular
103774805,highway,trunk,regular
103774805,lanes,2,regular
103774805,oneway,yes,regular
103774805,ref,G204,regular
103774820,highway,secondary,regular
103776338,highway,trunk,regular
103776338,lanes,2,regular
103776338,oneway,yes,regular
103776338,ref,G204,regular
103776354,highway,trunk,regular
103776354,lanes,3,regular
103776354,oneway,yes,regular
103776354,ref,G204,regular
103777501,lanes,1,regular
103777501,oneway,yes,regular
103777501,highway,primary_link,regular
103778152,lanes,2,regular
103778152,bridge,yes,regular
103778152,oneway,yes,regular
103778152,highway,primary,regular
103827249,name,古北路,regular
103827249,lanes,2,regular
103827249,oneway,yes,regular
103827249,highway,secondary,regular
103827249,en,Gubei Rd.,name
103910292,source,bing,regular
103910292,waterway,river,regular
103910342,source,bing,regular
103910342,waterway,river,regular
103910387,source,bing,regular
103910387,waterway,river,regular
103910425,source,bing,regular
103910425,waterway,river,regular
103910478,source,bing,regular
103910478,waterway,river,regular
103910514,source,bing,regular
103910514,waterway,river,regular
104164411,oneway,yes,regular
104164411,highway,tertiary,regular
104525962,layer,1,regular
104525962,highway,footway,regular
104758665,name,虹许路,regular
104758665,lanes,2,regular
104758665,layer,1,regular
104758665,bridge,yes,regular
104758665,oneway,yes,regular
104758665,highway,primary,regular
104758665,en,Hongxu Rd.,name
104761366,ref,S38,regular
104761366,name,白字号中桥,regular
104761366,lanes,2,regular
104761366,bridge,yes,regular
104761366,oneway,yes,regular
104761366,highway,motorway,regular
104761366,surface,asphalt,regular
104761366,maxspeed,120,regular
104761381,ref,S38,regular
104761381,name,沿江高速,regular
104761381,lanes,2,regular
104761381,oneway,yes,regular
104761381,highway,motorway,regular
104761381,en,Yanjiang Expressway,name
104761381,surface,asphalt,regular
104761381,maxspeed,120,regular
104761396,ref,S38,regular
104761396,name,沿江高速,regular
104761396,lanes,2,regular
104761396,oneway,yes,regular
104761396,highway,motorway,regular
104761396,en,Yanjiang Expressway,name
104761396,surface,asphalt,regular
104761396,maxspeed,120,regular
104761411,ref,S38,regular
104761411,name,沿江高速,regular
104761411,lanes,2,regular
104761411,bridge,yes,regular
104761411,oneway,yes,regular
104761411,highway,motorway,regular
104761411,en,Yanjiang Expressway,name
104761411,surface,asphalt,regular
104761411,maxspeed,120,regular
104761426,ref,S38,regular
104761426,name,沿江高速,regular
104761426,lanes,2,regular
104761426,oneway,yes,regular
104761426,highway,motorway,regular
104761426,en,Yanjiang Expressway,name
104761426,surface,asphalt,regular
104761426,maxspeed,120,regular
104761441,ref,S38,regular
104761441,name,沿江高速,regular
104761441,lanes,2,regular
104761441,bridge,yes,regular
104761441,oneway,yes,regular
104761441,highway,motorway,regular
104761441,en,Yanjiang Expressway,name
104761441,surface,asphalt,regular
104761441,maxspeed,120,regular
104761456,ref,S38,regular
104761456,name,沿江高速,regular
104761456,lanes,2,regular
104761456,oneway,yes,regular
104761456,highway,motorway,regular
104761456,en,Yanjiang Expressway,name
104761456,surface,asphalt,regular
104761456,maxspeed,120,regular
104761471,ref,S38,regular
104761471,name,沿江高速,regular
104761471,lanes,2,regular
104761471,bridge,yes,regular
104761471,oneway,yes,regular
104761471,highway,motorway,regular
104761471,en,Yanjiang Expressway,name
104761471,surface,asphalt,regular
104761471,maxspeed,120,regular
104761486,ref,S38,regular
104761486,name,沿江高速,regular
104761486,lanes,2,regular
104761486,bridge,yes,regular
104761486,oneway,yes,regular
104761486,highway,motorway,regular
104761486,en,Yanjiang Expressway,name
104761486,surface,asphalt,regular
104761486,maxspeed,120,regular
104761501,ref,S38,regular
104761501,name,沿江高速,regular
104761501,lanes,2,regular
104761501,oneway,yes,regular
104761501,highway,motorway,regular
104761501,en,Yanjiang Expressway,name
104761501,surface,asphalt,regular
104761501,maxspeed,120,regular
104761516,ref,S38,regular
104761516,name,沿江高速,regular
104761516,lanes,2,regular
104761516,bridge,yes,regular
104761516,oneway,yes,regular
104761516,highway,motorway,regular
104761516,en,Yanjiang Expressway,name
104761516,surface,asphalt,regular
104761516,maxspeed,120,regular
104761531,lanes,1,regular
104761531,oneway,yes,regular
104761531,highway,motorway_link,regular
104761546,ref,S38,regular
104761546,name,沿江高速,regular
104761546,lanes,2,regular
104761546,oneway,yes,regular
104761546,highway,motorway,regular
104761546,en,Yanjiang Expressway,name
104761546,surface,asphalt,regular
104761546,maxspeed,120,regular
104764945,ref,S38,regular
104764945,name,沿江高速,regular
104764945,lanes,2,regular
104764945,oneway,yes,regular
104764945,highway,motorway,regular
104764945,en,Yanjiang Expressway,name
104764945,surface,asphalt,regular
104764945,maxspeed,120,regular
104764962,lanes,1,regular
104764962,layer,1,regular
104764962,bridge,yes,regular
104764962,oneway,yes,regular
104764962,highway,motorway_link,regular
104764977,lanes,1,regular
104764977,oneway,yes,regular
104764977,highway,motorway_link,regular
104767637,highway,residential,regular
104767637,name,金华街,regular
104767637,en,Jinhua Street,name
104770505,name,金园一路,regular
104770505,lanes,2,regular
104770505,bridge,yes,regular
104770505,oneway,yes,regular
104770505,highway,secondary,regular
104770505,en,Jinyuan No.1 Rd.,name
104770532,name,爱特路,regular
104770532,highway,tertiary,regular
104770532,en,Aite Rd.,name
104785522,bridge,yes,regular
104785522,highway,primary,regular
104785522,lanes,2,regular
104785522,name,浏翔公路,regular
104785522,en,Liuxiang Hwy.,name
104785522,oneway,yes,regular
104785522,ref,X033,regular
104785549,bridge,yes,regular
104785549,highway,primary,regular
104785549,lanes,2,regular
104785549,name,浏翔公路,regular
104785549,en,Liuxiang Hwy.,name
104785549,oneway,yes,regular
104785549,ref,X033,regular
104785585,bridge,yes,regular
104785585,highway,primary,regular
104785585,lanes,2,regular
104785585,name,浏翔公路,regular
104785585,en,Liuxiang Hwy.,name
104785585,oneway,yes,regular
104785585,ref,X033,regular
104807217,ref,G1501,regular
104807217,name,上海绕城高速,regular
104807217,lanes,3,regular
104807217,oneway,yes,regular
104807217,highway,motorway,regular
104807217,en,Shanghai Ring Expressway,name
104807217,old_ref,A30,regular
104807245,ref,G1501,regular
104807245,name,上海绕城高速,regular
104807245,lanes,2,regular
104807245,bridge,yes,regular
104807245,oneway,yes,regular
104807245,highway,motorway,regular
104807245,en,Shanghai Ring Expressway,name
104807245,old_ref,A30,regular
104807281,highway,primary,regular
104807281,lanes,2,regular
104807281,name,浏翔公路,regular
104807281,en,Liuxiang Hwy.,name
104807281,oneway,yes,regular
104807281,ref,X033,regular
104946916,lanes,1,regular
104946916,oneway,yes,regular
104946916,highway,motorway_link,regular
104946931,ref,G1501,regular
104946931,name,上海绕城高速,regular
104946931,lanes,3,regular
104946931,layer,1,regular
104946931,bridge,yes,regular
104946931,oneway,yes,regular
104946931,highway,motorway,regular
104946931,en,Shanghai Ring Expressway,name
104946931,old_ref,A30,regular
104946946,ref,G1501,regular
104946946,name,上海绕城高速,regular
104946946,lanes,3,regular
104946946,oneway,yes,regular
104946946,highway,motorway,regular
104946946,en,Shanghai Ring Expressway,name
104946946,old_ref,A30,regular
104946971,lanes,1,regular
104946971,oneway,yes,regular
104946971,highway,motorway_link,regular
104946994,lanes,2,regular
104946994,bridge,yes,regular
104946994,oneway,yes,regular
104946994,highway,motorway_link,regular
104947830,ref,G1501,regular
104947830,name,上海绕城高速,regular
104947830,lanes,2,regular
104947830,bridge,yes,regular
104947830,oneway,yes,regular
104947830,highway,motorway,regular
104947830,en,Shanghai Ring Expressway,name
104947830,old_ref,A30,regular
104947870,ref,G1501,regular
104947870,name,上海绕城高速,regular
104947870,lanes,2,regular
104947870,oneway,yes,regular
104947870,highway,motorway,regular
104947870,en,Shanghai Ring Expressway,name
104947870,old_ref,A30,regular
104947914,ref,G1501,regular
104947914,name,上海绕城高速,regular
104947914,lanes,2,regular
104947914,bridge,yes,regular
104947914,oneway,yes,regular
104947914,highway,motorway,regular
104947914,en,Shanghai Ring Expressway,name
104947914,old_ref,A30,regular
104947943,ref,G1501,regular
104947943,name,上海绕城高速,regular
104947943,lanes,2,regular
104947943,oneway,yes,regular
104947943,highway,motorway,regular
104947943,en,Shanghai Ring Expressway,name
104947943,old_ref,A30,regular
104948632,ref,G1501,regular
104948632,name,上海绕城高速,regular
104948632,lanes,2,regular
104948632,layer,1,regular
104948632,bridge,yes,regular
104948632,oneway,yes,regular
104948632,highway,motorway,regular
104948632,en,Shanghai Ring Expressway,name
104948632,old_ref,A30,regular
104948648,ref,G1501,regular
104948648,name,上海绕城高速,regular
104948648,lanes,3,regular
104948648,oneway,yes,regular
104948648,highway,motorway,regular
104948648,en,Shanghai Ring Expressway,name
104948648,old_ref,A30,regular
104949626,bridge,yes,regular
104949626,highway,primary,regular
104949626,lanes,2,regular
104949626,name,浏翔公路,regular
104949626,en,Liuxiang Hwy.,name
104949626,oneway,yes,regular
104949626,ref,X033,regular
104949641,highway,primary,regular
104949641,lanes,2,regular
104949641,name,浏翔公路,regular
104949641,en,Liuxiang Hwy.,name
104949641,oneway,yes,regular
104949641,ref,X033,regular
104949656,highway,primary,regular
104949656,lanes,2,regular
104949656,name,浏翔公路,regular
104949656,en,Liuxiang Hwy.,name
104949656,oneway,yes,regular
104949656,ref,X033,regular
104949671,highway,primary,regular
104949671,lanes,2,regular
104949671,name,浏翔公路,regular
104949671,en,Liuxiang Hwy.,name
104949671,oneway,yes,regular
104949671,ref,X033,regular
104955672,power,line,regular
104955672,voltage,220000,regular
104955695,power,line,regular
104955695,voltage,500000,regular
105765370,ref,X002,regular
105765370,lanes,2,regular
105765370,highway,secondary,regular
105765370,surface,asphalt,regular
105834302,power,line,regular
105838050,ref,S38,regular
105838050,name,沿江高速,regular
105838050,lanes,2,regular
105838050,bridge,yes,regular
105838050,oneway,yes,regular
105838050,highway,motorway,regular
105838050,en,Yanjiang Expressway,name
105838050,surface,asphalt,regular
105838050,maxspeed,120,regular
105838090,ref,S38,regular
105838090,name,沿江高速,regular
105838090,lanes,2,regular
105838090,oneway,yes,regular
105838090,highway,motorway,regular
105838090,en,Yanjiang Expressway,name
105838090,surface,asphalt,regular
105838090,maxspeed,120,regular
105849005,lanes,2,regular
105849005,oneway,yes,regular
105849005,highway,motorway_link,regular
105849038,lanes,1,regular
105849038,layer,1,regular
105849038,bridge,yes,regular
105849038,oneway,yes,regular
105849038,highway,motorway_link,regular
105849073,ref,S48,regular
105849073,name,苏昆太高速,regular
105849073,lanes,2,regular
105849073,bridge,yes,regular
105849073,oneway,yes,regular
105849073,highway,motorway,regular
105849073,en,Sukuntai Expressway,name
105849101,ref,S48,regular
105849101,name,苏昆太高速,regular
105849101,lanes,3,regular
105849101,oneway,yes,regular
105849101,highway,motorway,regular
105849101,en,Sukuntai Expressway,name
105849136,lanes,2,regular
105849136,layer,1,regular
105849136,bridge,yes,regular
105849136,oneway,yes,regular
105849136,highway,motorway_link,regular
105849180,lanes,1,regular
105849180,bridge,yes,regular
105849180,oneway,yes,regular
105849180,highway,motorway_link,regular
105849221,ref,S48,regular
105849221,name,苏昆太高速,regular
105849221,lanes,3,regular
105849221,oneway,yes,regular
105849221,highway,motorway,regular
105849221,en,Sukuntai Expressway,name
105849254,ref,S48,regular
105849254,name,苏昆太高速,regular
105849254,lanes,3,regular
105849254,oneway,yes,regular
105849254,highway,motorway,regular
105849254,en,Sukuntai Expressway,name
105849282,ref,S48,regular
105849282,name,苏昆太高速,regular
105849282,lanes,3,regular
105849282,layer,1,regular
105849282,bridge,yes,regular
105849282,oneway,yes,regular
105849282,highway,motorway,regular
105849282,en,Sukuntai Expressway,name
105851330,ref,S48,regular
105851330,name,苏昆太高速,regular
105851330,lanes,3,regular
105851330,bridge,yes,regular
105851330,oneway,yes,regular
105851330,highway,motorway_link,regular
105851330,en,Sukuntai Expressway,name
105851330,motorroad,yes,regular
105851348,ref,S48,regular
105851348,name,苏昆太高速,regular
105851348,lanes,3,regular
105851348,bridge,yes,regular
105851348,oneway,yes,regular
105851348,highway,motorway_link,regular
105851348,en,Sukuntai Expressway,name
105851348,motorroad,yes,regular
105860672,ref,S338,regular
105860672,lanes,2,regular
105860672,oneway,yes,regular
105860672,highway,primary,regular
105860698,ref,S338,regular
105860698,lanes,2,regular
105860698,oneway,yes,regular
105860698,highway,primary,regular
105860735,ref,S338,regular
105860735,lanes,2,regular
105860735,bridge,yes,regular
105860735,oneway,yes,regular
105860735,highway,primary,regular
105894242,power,line,regular
105894257,power,substation,regular
106027267,power,substation,regular
106027267,voltage,220000,regular
106027267,location,outdoor,regular
106027267,substation,transmission,regular
106027320,power,line,regular
106027320,voltage,220000,regular
106043289,ref,S338,regular
106043289,lanes,2,regular
106043289,oneway,yes,regular
106043289,highway,primary,regular
106043304,ref,S338,regular
106043304,lanes,2,regular
106043304,bridge,yes,regular
106043304,oneway,yes,regular
106043304,highway,primary,regular
106043319,lanes,1,regular
106043319,oneway,yes,regular
106043319,highway,secondary_link,regular
106049518,ref,S106,regular
106049518,name,沪太公路,regular
106049518,lanes,3,regular
106049518,oneway,yes,regular
106049518,highway,primary,regular
106049518,en,Hutai Highway,name
106049533,ref,S106,regular
106049533,name,沪太公路,regular
106049533,lanes,2,regular
106049533,oneway,yes,regular
106049533,highway,primary,regular
106049533,en,Hutai Highway,name
106049548,ref,S106,regular
106049548,name,沪太公路,regular
106049548,lanes,2,regular
106049548,layer,1,regular
106049548,bridge,yes,regular
106049548,oneway,yes,regular
106049548,highway,primary,regular
106049548,en,Hutai Highway,name
106049563,ref,S126,regular
106049563,name,沪太公路,regular
106049563,lanes,4,regular
106049563,oneway,yes,regular
106049563,highway,primary,regular
106049563,en,Hutai Hwy.,name
106049578,ref,S126,regular
106049578,name,沪太公路,regular
106049578,lanes,3,regular
106049578,oneway,yes,regular
106049578,highway,primary,regular
106049578,en,Hutai Hwy.,name
106049594,ref,S106,regular
106049594,name,沪太公路,regular
106049594,lanes,2,regular
106049594,oneway,yes,regular
106049594,highway,primary,regular
106049594,en,Hutai Highway,name
106056031,ref,S127,regular
106056031,name,蕰川公路,regular
106056031,lanes,2,regular
106056031,oneway,yes,regular
106056031,highway,primary,regular
106056031,en,Yunchuan Highway,name
106056046,ref,S107,regular
106056046,name,蕰川公路,regular
106056046,lanes,3,regular
106056046,bridge,yes,regular
106056046,oneway,yes,regular
106056046,highway,primary,regular
106056046,en,Yunchuan Highway,name
106056061,ref,S127,regular
106056061,name,蕰川公路,regular
106056061,lanes,2,regular
106056061,oneway,yes,regular
106056061,highway,primary,regular
106056061,en,Yunchuan Hwy.,name
106056076,ref,S127,regular
106056076,name,蕰川公路,regular
106056076,lanes,3,regular
106056076,oneway,yes,regular
106056076,highway,primary,regular
106056076,en,Yunchuan Hwy.,name
106056091,name,金石路,regular
106056091,lanes,2,regular
106056091,oneway,yes,regular
106056091,highway,secondary,regular
106056091,en,Jinshi Rd.,name
106056106,ref,S107,regular
106056106,name,蕰川公路,regular
106056106,lanes,3,regular
106056106,oneway,yes,regular
106056106,highway,primary,regular
106056106,en,Yunchuan Highway,name
106056121,ref,S127,regular
106056121,name,蕰川公路,regular
106056121,lanes,3,regular
106056121,oneway,yes,regular
106056121,highway,primary,regular
106056121,en,Yunchuan Hwy.,name
106056137,name,金石路,regular
106056137,lanes,2,regular
106056137,bridge,yes,regular
106056137,oneway,yes,regular
106056137,highway,secondary,regular
106056137,en,Jinshi Road,name
106060176,name,沪太公路,regular
106060176,lanes,1,regular
106060176,oneway,yes,regular
106060176,highway,primary_link,regular
106060176,en,Hutai Highway,name
106060197,lanes,1,regular
106060197,oneway,yes,regular
106060197,highway,primary_link,regular
106060224,lanes,1,regular
106060224,oneway,yes,regular
106060224,highway,primary_link,regular
106111464,oneway,yes,regular
106111464,highway,motorway_link,regular
106270425,ref,S26,regular
106270425,lanes,2,regular
106270425,oneway,yes,regular
106270425,highway,motorway,regular
106297030,ref,S26,regular
106297030,lanes,2,regular
106297030,layer,-1,regular
106297030,oneway,yes,regular
106297030,tunnel,yes,regular
106297030,highway,motorway,regular
106481520,layer,-1,regular
106481520,tunnel,yes,regular
106481520,highway,primary,regular
106484371,landuse,residential,regular
106492137,highway,service,regular
106492137,service,parking_aisle,regular
106903515,name,沪太公路,regular
106903515,lanes,1,regular
106903515,oneway,yes,regular
106903515,highway,primary_link,regular
106903515,en,Hutai Hwy.,name
106903530,ref,S106,regular
106903530,name,沪太公路,regular
106903530,lanes,3,regular
106903530,oneway,yes,regular
106903530,highway,primary,regular
106903530,en,Hutai Hwy.,name
106903545,name,沪太公路,regular
106903545,lanes,1,regular
106903545,oneway,yes,regular
106903545,highway,primary_link,regular
106903545,en,Hutai Hwy.,name
106903560,name,沪太公路,regular
106903560,lanes,1,regular
106903560,oneway,yes,regular
106903560,highway,primary_link,regular
106903560,en,Hutai Hwy.,name
106903575,name,沪太公路,regular
106903575,lanes,1,regular
106903575,oneway,yes,regular
106903575,highway,primary_link,regular
106903575,en,Hutai Highway,name
106903575,zh,沪太公路,name
106911915,ref,G1501,regular
106911915,name,上海绕城高速,regular
106911915,lanes,4,regular
106911915,oneway,yes,regular
106911915,highway,motorway,regular
106911915,en,Shanghai Ring Expressway,name
106911915,old_ref,A30,regular
106911939,lanes,1,regular
106911939,oneway,yes,regular
106911939,highway,motorway_link,regular
106911976,lanes,1,regular
106911976,oneway,yes,regular
106911976,highway,motorway_link,regular
106977557,lanes,2,regular
106977557,oneway,yes,regular
106977557,highway,motorway_link,regular
106977572,ref,G1501,regular
106977572,name,上海绕城高速,regular
106977572,lanes,3,regular
106977572,bridge,yes,regular
106977572,oneway,yes,regular
106977572,highway,motorway,regular
106977572,en,Shanghai Ring Expressway,name
106977572,old_ref,A30,regular
106977588,lanes,2,regular
106977588,oneway,yes,regular
106977588,highway,motorway_link,regular
106977603,ref,G1501,regular
106977603,name,上海绕城高速,regular
106977603,lanes,3,regular
106977603,oneway,yes,regular
106977603,highway,motorway,regular
106977603,en,Shanghai Ring Expressway,name
106977603,old_ref,A30,regular
106977618,ref,G1501,regular
106977618,name,上海绕城高速,regular
106977618,lanes,3,regular
106977618,bridge,yes,regular
106977618,oneway,yes,regular
106977618,highway,motorway,regular
106977618,en,Shanghai Ring Expressway,name
106977618,old_ref,A30,regular
106984533,lanes,1,regular
106984533,oneway,yes,regular
106984533,highway,motorway_link,regular
106984574,barrier,toll_booth,regular
106984574,building,yes,regular
106984623,ref,G2;G42,regular
106984623,name,沪宁高速,regular
106984623,lanes,2,regular
106984623,layer,1,regular
106984623,bridge,yes,regular
106984623,oneway,yes,regular
106984623,highway,motorway,regular
106984623,int_ref,AH5,regular
106984623,en,Huning Expressway,name
106984623,old_ref,A11,regular
106986793,power,line,regular
106986793,voltage,220000,regular
106990058,ref,G1501,regular
106990058,name,上海绕城高速,regular
106990058,lanes,2,regular
106990058,oneway,yes,regular
106990058,highway,motorway,regular
106990058,en,Shanghai Ring Expressway,name
106990058,old_ref,A30,regular
106990073,ref,G1501,regular
106990073,name,上海绕城高速,regular
106990073,lanes,2,regular
106990073,oneway,yes,regular
106990073,highway,motorway,regular
106990073,en,Shanghai Ring Expressway,name
106990073,old_ref,A30,regular
106990088,ref,G1501,regular
106990088,name,上海绕城高速,regular
106990088,lanes,2,regular
106990088,oneway,yes,regular
106990088,highway,motorway,regular
106990088,en,Shanghai Ring Expressway,name
106990088,old_ref,A30,regular
106993447,lanes,1,regular
106993447,oneway,yes,regular
106993447,highway,motorway_link,regular
106993462,highway,primary,regular
106993462,lanes,2,regular
106993462,name,外青松公路,regular
106993462,en,Waiqingsong Highway,name
106993462,oneway,yes,regular
106993462,ref,X020,regular
106993478,highway,primary,regular
106993478,lanes,2,regular
106993478,name,恒谐路,regular
106993478,en,Hengxie Rd.,name
106993478,oneway,yes,regular
106993493,barrier,toll_booth,regular
106993493,building,yes,regular
106993508,highway,primary,regular
106993508,lanes,2,regular
106993508,name,绿地大道,regular
106993508,oneway,yes,regular
106993523,highway,primary,regular
106993523,lanes,2,regular
106993523,name,恒谐路,regular
106993523,en,Hengxie Rd.,name
106993523,oneway,yes,regular
106993538,highway,primary,regular
106993538,lanes,1,regular
106993538,name,外青松公路,regular
106993538,en,Waiqingsong Highway,name
106993538,oneway,yes,regular
106993538,ref,X020,regular
106994073,bridge,yes,regular
106994073,highway,primary,regular
106994073,lanes,3,regular
106994073,name,外青松公路,regular
106994073,en,Waiqingsong Highway,name
106994073,oneway,yes,regular
106994073,ref,X020,regular
107024046,layer,1,regular
107024046,bridge,yes,regular
107024046,oneway,yes,regular
107024046,highway,secondary,regular
107025749,power,line,regular
107031707,ref,S338,regular
107031707,lanes,3,regular
107031707,oneway,yes,regular
107031707,highway,primary,regular
107031727,ref,S338,regular
107031727,lanes,3,regular
107031727,layer,1,regular
107031727,bridge,yes,regular
107031727,oneway,yes,regular
107031727,highway,primary,regular
107036043,name,港丰公路,regular
107036043,lanes,3,regular
107036043,layer,1,regular
107036043,bridge,yes,regular
107036043,oneway,yes,regular
107036043,highway,primary,regular
107036059,name,港丰公路,regular
107036059,lanes,3,regular
107036059,oneway,yes,regular
107036059,highway,primary,regular
107036074,name,港丰公路,regular
107036074,lanes,3,regular
107036074,oneway,yes,regular
107036074,highway,primary,regular
107039370,gauge,1435,regular
107039370,bridge,yes,regular
107039370,railway,subway,regular
107039370,voltage,1500,regular
107039370,frequency,0,regular
107039370,electrified,contact_line,regular
107081079,power,substation,regular
107081079,voltage,220000,regular
107081079,location,outdoor,regular
107081079,substation,transmission,regular
107267328,lanes,1,regular
107267328,bridge,yes,regular
107267328,oneway,yes,regular
107267328,highway,motorway_link,regular
107267349,ref,G50,regular
107267349,name,沪渝高速,regular
107267349,lanes,2,regular
107267349,oneway,yes,regular
107267349,highway,motorway,regular
107267349,en,Huyu Expressway,name
107267349,old_ref,A9,regular
107267349,old_name,沪青平高速,regular
107267349,old_name:en,Huqingping Expressway,regular
107267367,lanes,3,regular
107267367,bridge,yes,regular
107267367,oneway,yes,regular
107267367,highway,motorway_link,regular
107267385,highway,primary,regular
107267385,lanes,3,regular
107267385,name,外青松公路,regular
107267385,en,Waiqingsong Hwy.,name
107267385,oneway,yes,regular
107267385,ref,X020,regular
107267404,lanes,1,regular
107267404,oneway,yes,regular
107267404,highway,motorway_link,regular
107267422,ref,G1501,regular
107267422,name,上海绕城高速,regular
107267422,lanes,2,regular
107267422,bridge,yes,regular
107267422,oneway,yes,regular
107267422,highway,motorway,regular
107267422,en,Shanghai Ring Expressway,name
107267422,old_ref,A30,regular
107267440,ref,G50,regular
107267440,name,沪渝高速,regular
107267440,lanes,2,regular
107267440,layer,1,regular
107267440,bridge,yes,regular
107267440,oneway,yes,regular
